VAR_001,VAR_003,VAR_004,VAR_005,VAR_006,VAR_007,VAR_008,VAR_009,VAR_010,VAR_011,VAR_012,VAR_017,VAR_018,VAR_019,VAR_020,VAR_021,VAR_022,VAR_023,VAR_031,VAR_055
2312502,5855,-2.47,40.11,97.43,86.88,27.16,98.78,61.58,192.43,9.94,27.57,26.29,5.21,3120,22.36,0.5,85.27,14277.9,20.95
2312601,10822,-1.09,64.56,98.73,75.76,19.74,97.31,79.22,126.8,9.55,42.2,32.99,6.05,4819,34.85,0.51,78.57,10171.88,88.08
2312700,24266,-0.36,59.34,97.68,78.53,43.3,96.57,69.71,200.66,9.99,37.35,27.94,5.15,11175,24.71,0.51,83.93,13859.14,25.36
2312809,7262,0.49,73.96,99.42,71.1,3.96,88.38,76.59,78.91,9.45,50.98,26.87,4.83,3090,31.35,0.52,80.35,8090.43,17.1
2312908,203023,0.61,88.35,87.35,93.8,74.7,98.52,94.62,572.32,10.66,25.2,44.38,9.74,84704,14.64,0.56,89.51,25396.38,98.15
2313005,18179,0.24,51.55,99.2,79.47,18.45,97.41,57.59,171.5,9.91,40.69,27.36,5.57,7194,27.74,0.51,82.27,16492.67,11.84
2313104,30652,0.12,64.4,91.39,75.17,18.61,97.96,78.65,358.4,9.19,30.02,28.68,5.85,11356,21.28,0.53,85.89,14046.37,29.26
2313203,24815,-0.38,55.8,97.76,71.56,16.63,89.7,63.33,102.82,9.61,49.31,25.27,5.09,8570,23.28,0.52,84.74,10773.18,12.32
2313252,7529,-1.1,29.45,99.66,52.65,10.6,94.4,73.69,80.49,9.69,49.69,21.27,4.08,3291,28.33,0.54,81.95,10015.43,18.24
2313302,61227,0.77,57.9,97.41,69.08,26.54,94.86,73.03,241.88,9.86,41.03,26.61,6,23476,24.19,0.57,84.23,12012.28,15.27
2313351,17154,0.01,37.65,97.06,77.48,9.08,95.97,67.96,68.31,9.42,51.38,28.74,5.44,5891,29.94,0.52,81.09,7006.68,22.61
2313401,81506,1.39,66.51,91.19,82.98,35.07,97.24,86.37,309.66,9.68,34.54,29.5,6.43,30712,25.15,0.61,83.69,22470.08,89.58
2313500,58415,1.07,36.53,96.73,34.66,4.82,90.58,72,133.29,10.45,53.07,27.27,5.26,20506,30.61,0.55,80.74,19683.75,62.9
2313559,15412,0.51,36.7,99.39,88.54,1.3,96.85,70.06,88.98,9.89,54.19,32.09,3.99,4648,26.68,0.54,82.84,8324.01,76.57
2313609,32767,0.25,48.29,97.21,68.24,20.96,98.33,87.67,240.66,9.88,36.4,28.62,4.77,13946,24.95,0.54,83.8,18190.85,77.34
2313708,6871,-0.78,51.93,99.09,62.64,25.77,96.22,73.98,112.38,8.51,50.85,32.62,9.08,1934,23.44,0.55,84.65,8971.66,26.11
2313757,17470,-0.58,58.99,96.46,78.85,10.02,93.14,66.92,96.02,9.1,52.27,27.61,3.84,6161,28.24,0.53,82,8650.25,55.35
2313807,20189,0.2,74.32,95.66,75,23.03,95.16,87.78,124.53,10.14,41.37,31.57,4.92,8495,26.68,0.54,82.84,13475.87,203.11
2313906,13746,0.54,59.54,97.75,72.62,21.87,92.22,65.03,122.79,9.85,56.79,23.8,7.39,4597,29.43,0.53,81.36,21318.78,19.7
2313955,18105,0.24,81.94,89.54,86.47,14.3,97.83,94.02,191.19,9.47,40.41,29.46,6.33,6679,32.98,0.52,79.52,20292.61,101.01
2314003,38984,0.15,62.17,96.95,73.86,37.65,97.86,72.48,170.42,9.8,42.91,30.88,5.76,14459,26.76,0.54,82.8,11395.42,46.97
2314102,59712,0.69,32.44,96.81,56.94,5.68,84.75,47.3,109.47,8.94,57.51,19.19,3.64,22846,27.83,0.6,82.22,9744.18,45.55
2400109,10597,-0.34,80.67,98.32,85.12,84.17,99.45,91.81,375.02,10.05,20.79,38.28,7.96,4237,23.39,0.49,84.77,12785.32,17.42
2400208,56496,0.5,73.95,97.73,78.55,2.63,97.69,89.81,250.4991566,9.72,22.16,33.19,7.69,23246,22.73,0.53,86.55,24982.91,43.34
2400307,10839,0,53.11,99.61,53.36,36.34,97.98,84.09,152.39,9.66,40,28.77,4.74,3560,36.44,0.53,77.9,12542.16,18.81
2400406,2946,-0.1,64.03,99.19,60.95,0.81,97.17,88.4,191.91,10.52,42.81,28.51,3.48,1252,23.89,0.44,84.48,10492.84,58.12
2400505,13640,0.08,68.03,97.27,72.96,63.02,94.09,76.78,275.39,8.74,39.4,28.48,8.71,4923,23.47,0.53,84.72,11145.72,35.78
2400604,4687,-0.32,71.42,99.4,56.26,7.58,98.74,75.09,356.21,9.91,34.52,34.55,5.63,1848,30.9,0.49,80.69,10685.63,36.61
2400703,12484,0.12,72.11,97.89,87.81,6.44,99.81,97.96,299.6,9.86,16.86,39.01,4.12,5386,19.97,0.47,86.74,41300.47,65.25
2400802,11632,0.06,87.32,99.42,92.96,13.83,98.23,90,329.27,9.39,29.17,37.65,5.93,4390,27.57,0.51,82.46,15405.34,15.69
2400901,6577,-0.41,54.79,99.92,42.28,23.36,93.89,67.16,145.38,8.73,42.55,23.05,5.36,2358,26.77,0.51,82.89,9149.14,26.86
2401008,36093,0.31,50.43,97.88,57.35,4.81,96.67,72.07,355.03,9.58,31.03,30.14,7.74,15349,29.35,0.55,81.51,19763.55,22.52
2401107,24093,-0.41,80.26,98.81,83.69,33.4,99.69,96.71,481.88,10.36,19.46,41.2,6.51,10904,21.6,0.48,85.79,33242.44,70.29
2401206,13251,0.21,62.43,99.11,77.79,17.42,97.98,91.1,228.53,9.03,36.12,33.48,6.28,4942,33.83,0.53,79.2,26616.72,114.82
2401305,9730,0.39,53.85,99.26,59.17,3.56,96.6,64.21,409.07,8.84,41.22,29.77,5.24,3321,24.18,0.68,84.32,10877.1,10.92
2401404,8825,0.24,83.14,96.76,77.45,4.6,99.5,94.24,250.14,9.46,28.35,32.62,6.07,3166,35.34,0.47,78.44,34677.49,35.66
2401453,26913,0.9,62.9,98.8,76.02,1.21,99.14,79.54,144.28,8.32,27.97,17.69,2.19,9655,27.5,0.42,82.5,25638.97,32.59
2401503,3986,0.08,44.46,100,84.94,4.18,99.57,83.72,180.7,9.34,37.89,23.58,4.81,1485,33.46,0.5,79.38,11497.86,26.12
2401602,4807,-0.51,40.43,99.94,86.03,1.29,93.75,75.98,164.21,10.13,41.72,28.28,6.4,1928,31.24,0.47,80.52,15927.67,15.97
2401651,2306,-0.42,57.44,100,81.83,8.5,98.95,65.23,281.38,8.65,40.52,30.03,7.45,1033,24.57,0.52,84.1,132001.37,9.1
2401701,9952,0.44,71.69,99.91,96.76,7.79,99.48,86.69,200.67,8.84,38.16,24.93,5.93,3794,30.09,0.54,81.12,10591.65,81.55
2401800,12202,0.44,77.09,99.45,82.27,28.71,99.71,89.85,174.15,8.44,33.96,26.65,3.96,4623,34.49,0.49,78.86,10833.97,198.22
2401859,6293,0,97.97,99.75,48.94,27.33,92,94.74,177.78,8.27,43.31,20.82,4.39,2153,33.33,0.53,79.45,17069.03,27.89
2401909,3268,-0.1,76.36,100,90.38,25.14,96.67,86.67,148.3,9.43,41.66,28.63,5.26,977,31.95,0.49,80.15,16143.48,12.51
2402006,61146,-0.21,91.63,90.58,93.35,74.29,99.6,93.94,734.83,9.97,12.1,40.1,10.66,31267,14.45,0.56,88.56,20295.8,49.77
2402105,10215,-0.04,50.62,99.94,58.96,41.02,95.07,78.11,176.67,9.88,43.34,33.76,5.67,2987,27.18,0.56,82.67,9413.69,47.79
2402204,29668,-0.34,65.45,98.47,87.09,2.77,95.86,94.46,185.05,8.64,39.54,24.22,7.08,11337,35.28,0.49,78.47,17397.55,120.85
2402303,19727,0.06,70,97.54,74.44,11.44,96.09,81.6,274.67,9.62,35.25,36.02,8.32,7634,22.23,0.54,85.42,18149.44,18
2402402,7992,0.61,81.14,98.04,78.96,42.96,99.43,94.79,233.88,9.6,15.98,31.18,5.38,3535,20.57,0.41,86.39,14267.01,32.45
2402501,9714,0.19,48.73,99.41,82.1,26.87,95.39,90.07,182.75,8.82,33.1,26.6,5.85,3872,31.15,0.52,80.57,19226.26,18.76
2402600,79115,1.25,52.09,98.07,85.77,25.37,97.39,80.95,279.52,8.75,31.29,31.07,5.81,25376,24.25,0.51,84.28,13494.44,109.15
2402709,11000,0.06,43.44,99.46,69.16,23.56,98.64,67.1,203.47,10.09,41.08,25.47,5.8,5095,27.83,0.54,82.32,12557,27.95
2402808,5117,-0.46,42.05,99.95,56.19,16.62,89.27,72.92,123.09,9.06,46.48,20.43,2.47,2220,23.56,0.55,84.67,9545.02,27.55
2402907,4237,-0.99,37.24,99.17,33.29,3.54,94.09,73.38,158.29,8.69,43.15,23.85,3.95,1970,29.11,0.5,81.64,9794.12,36.17
2403004,8005,0.04,81.85,97.34,78.64,72.82,99.97,87.47,334.38,9.96,20.57,35.26,4.25,4031,29,0.42,81.69,15454.6,27.06
2403103,41313,-0.27,88.57,95.03,81.1,73.96,97.63,92.78,528.53,9.91,22.64,46.08,9.68,18788,23.27,0.58,86.48,17863.07,47.8
2403202,7044,0.1,42.87,99.5,69.13,29.46,91.9,48.65,219.56,9.99,37.37,24.51,6.36,3420,29.33,0.49,81.52,11114.41,61.93
2403251,252716,1.87,100,59.88,95.62,16.18,99.93,99.64,1338.59,10.24,10.91,61.22,18.76,101037,16.18,0.55,89.02,25121.67,2037.93
2403301,6016,1.17,40.72,98.81,69.83,13.05,97.37,69.83,230.75,9.33,31.52,31.61,8.66,2231,22.06,0.47,85.53,10934.35,47.84
2403400,5360,-0.69,82.62,99.54,74.18,45.51,97.6,85.15,175.06,9.61,34.24,28.27,5.13,2253,25.95,0.5,83.34,13518.66,20.23
2403509,10620,0.11,47.73,99.92,57.07,16.45,96.54,92.13,109.77,9.2,46.01,19.96,4.28,3306,29.05,0.54,81.67,9326.78,78.18
2403608,61635,7.97,64.18,96.51,87.84,5.56,99.83,95.05,475.32,8.84,23.67,35.42,4.79,9645,18.64,0.54,87.52,19480.39,438.25
2403707,5944,0.3,67.58,99.42,72.87,0.78,98.69,74.22,271.86,9.67,32.1,40.7,8.14,2088,25.25,0.48,83.72,28927.71,22.13
2403756,2938,0.24,85.39,100,86.61,3.23,99.05,90.69,235.97,8.6,39.83,38.18,8.67,819,33.32,0.55,79.45,12680.91,9.11
2403806,10196,0.41,76.54,98.82,82.58,63.42,98.91,82.25,278.83,9.28,26.34,35.51,6.59,4056,24.02,0.49,84.41,12330.46,20.08
2403905,2700,-0.52,57.31,99.9,62.11,13.88,98.58,72.14,236.07,8.12,33.49,25.81,6.36,1390,32.3,0.5,79.97,11695.31,14.87
2404002,4122,-0.22,66.43,99.8,76.78,0.92,97.45,83.45,267.08,9.33,35.42,25.75,5.8,1654,31.18,0.47,80.55,11186.02,65.14
2404101,2104,-0.21,57.34,98.24,14.42,1.44,99.68,96.96,173.9,8.53,39.6,19.95,2.49,889,34.13,0.57,79.04,56016.95,6.17
2404200,26741,1.46,68.84,98.43,77.52,38.42,99.03,97.27,261.69,9.05,29.09,31.12,4.96,8466,22.64,0.55,85.2,20240.57,139.07
2404309,11938,-0.3,55,99.66,58.12,0.42,89.81,55.83,202.03,8.79,36.91,25.42,6.96,4351,27.01,0.49,82.76,29451.9,10.57
2404408,9924,0.46,74.94,99.41,78.32,1.54,99.82,98.46,213.3,10.51,19.85,29.49,5.38,3945,21.55,0.49,85.82,15018.53,79.69
2404507,15295,1.76,35.53,98.7,29.79,27.75,95.5,97.39,353.63,8.45,23.79,34.98,5.76,5027,25.15,0.51,83.78,125585.4,59.21
2404606,11615,-0.39,12.7,99.9,54.82,13.3,84.33,71.7,58.05,8.48,46.4,17.1,2.07,4155,25.77,0.51,83.44,10027.88,37.22
2404705,14131,0.16,38.85,99.6,70.23,1.19,97.07,85.89,163.03,8.94,34.99,30.42,4.69,5117,29.85,0.48,81.24,12469.1,37.76
2404804,2035,-0.17,90.95,98.97,93.05,77.09,99.61,92.66,302.22,9.62,15.35,35,8.47,970,21.9,0.4,85.62,15428.38,15.98
2404853,7292,0.42,82.24,99.79,88.99,4.46,97.58,94,183.97,9.38,24.86,27.75,5.5,2794,25.23,0.42,83.74,13014.65,35.81
2404903,5320,-0.37,86.07,99.32,96.95,23.53,99.42,93.79,279.37,10.33,30.66,30.02,6.97,2275,33.29,0.48,79.47,12471.65,39.99
2405009,7834,-0.1,67.29,99.16,61.05,25.91,98.91,83.76,124.1,9.29,39.31,25.14,3.98,3021,24.51,0.48,84.14,9248.51,143.58
2405108,6562,-0.03,58.14,99.9,76.05,1.34,93.98,95.65,177.06,8.85,41.64,27.77,4.33,2061,37.24,0.53,77.5,14685.2,14.82
2405207,4746,-0.99,74.69,99.68,78.65,30.82,97.08,82.02,179.95,8.82,36.84,27.65,5.47,1656,23.97,0.47,84.44,16162.7,15.64
2405306,9051,-0.01,35.61,99.97,83.04,16.08,95.89,70.35,96.06,9.94,55.65,22.09,4.12,2730,24.72,0.53,84.02,8189.45,53.01
2405405,5117,-0.63,74.38,99.32,80.74,41.55,92.79,83.39,150.89,9.65,48.65,21.53,2.64,1915,33.46,0.51,79.38,10445.41,27.08
2405504,2437,-0.56,16.61,100,51.82,0.63,77.11,49.56,130.78,9.28,43.62,20.91,2.65,880,30.72,0.53,80.79,24766.12,9.59
2405603,13977,0.29,78.45,96.78,80.79,26.16,98.47,85.71,177.55,8.97,22.22,24.25,3.24,5582,21.29,0.42,85.97,14179.47,42.29
2405702,11655,-0.32,81.19,97.45,90.04,72.76,99.22,90.71,422.84,10.13,17.42,32.75,8.31,5443,24.63,0.5,84.07,16777.7,31.7
2405801,33290,0.27,70.3,99.09,76.93,31.49,93.98,81.5,310.25,9.75,35.99,25.39,5.27,13419,33.9,0.56,79.16,35911.78,46.56
2405900,2076,-1.86,44.83,98.67,32.76,19.36,96.68,64.85,108.36,7.58,56.29,35.96,8.49,372,24.71,0.55,84.03,10550.88,23.54
2406007,5803,-0.09,60.36,99.72,80.25,7.52,98.79,81.51,192.78,9.53,31.13,20.94,6.03,2222,21.84,0.47,85.65,11347.37,49.33
2406106,17793,0.05,59.73,97.79,81.01,37.98,96.71,77.42,241.64,9.4,29.48,24.77,3.92,7076,27.76,0.46,82.36,17226.13,19.06
2406155,3739,0.36,26.8,99.68,31.65,0.32,96.47,89.16,130,8.93,36.66,19.15,3.01,1429,24.15,0.44,84.34,10683.94,83.76
2406205,6654,0.55,63.95,99.91,89.57,1,98.91,85.6,183.61,9.73,41.93,27.96,5.13,2779,30.77,0.54,80.77,10339.92,62.98
2406304,7338,0.41,32.01,99.65,56.97,0.12,98.83,68.7,101.33,8.92,49.61,17.7,3.12,2938,31.78,0.52,80.24,10674.5,62.2
2406403,2567,-0.32,67.2,99.88,94.25,0.58,99.65,92.29,182.73,8.17,33.11,25.46,4.87,873,21.63,0.42,85.77,13997.62,23
2406502,15573,0.9,48.64,99.39,81.16,23.05,97.02,67.7,209.72,9.19,44.26,19.65,5.02,5566,26.14,0.5,83.24,16941.79,88.33
2406601,8319,0.8,66.17,97.98,77.84,0.53,96.14,70.12,147.41,8.93,43.02,20.91,2.79,2607,24.72,0.54,84.02,11297.65,105.13
2406700,9866,-0.42,77.72,99.16,83,57.27,95.08,93.55,184.51,9.14,33.77,27.5,5.68,4042,27.47,0.49,82.51,14542.47,14.58
2406809,4787,0.31,51.82,99.41,71.02,29.86,91.92,76.99,221.8,9.35,36.87,31.82,5.2,1811,25.19,0.45,83.76,10821.07,36.76
2406908,3490,-0.33,62.76,99.83,61.17,56.92,99.75,99.25,355.32,9.17,37.17,33.27,10.5,1522,22.31,0.62,85.38,12709.13,112.83
2407005,9070,-0.48,69.57,99.67,58.96,9.76,88.34,71.49,203.39,9.82,46.87,33.08,7.07,2670,23.89,0.55,84.48,8631.64,54.43
2407104,82249,1.45,61.37,94.16,84.85,10.33,99.22,93.58,241.33,9.31,26.57,32.01,5.21,29826,22.53,0.5,85.25,22071.67,161.24
2407203,27369,-0.47,75.87,96.2,73.75,58.7,99.15,96,362.03,9.18,18.75,39.07,7,12380,21.29,0.5,85.97,34442.75,35.3
2407252,3924,0.87,82.01,98.88,98.66,25.06,99.7,94.28,175.53,10.43,37.65,30.39,6.3,1250,24.2,0.51,84.31,11702.61,122.74
2407302,7896,-0.38,59.21,98.57,68.82,29.57,90.91,66.07,217.02,9.62,38.87,28.08,7.04,2907,23.89,0.52,84.48,9956.78,22.84
2407401,8179,-0.04,61.28,96.59,72.37,2.4,98.99,90.27,308.63,9.56,34.34,31.89,6.76,2902,24.61,0.49,84.08,12308.92,48.26
2407500,10255,-0.15,37.25,99.22,72.79,1,98.82,91.02,101.94,9.79,38.32,25.74,4.63,4134,26.07,0.52,83.28,10609.91,77.61
2407609,4274,0.17,86.87,99.44,64.11,27.44,96.16,92.6,216.44,10.02,22.22,39.13,5.73,1756,23.45,0.44,84.73,11903.59,29.97
2407708,11444,0.02,77.72,99.05,89.92,0.88,97.22,86.4,197.78,8.38,44.68,24.29,4.27,4086,39.23,0.53,76.55,11667.96,139.2
2407807,23031,0.87,43.52,99.48,86.26,10.54,99.53,88.83,175.54,9.29,38.34,27.71,6.68,7056,25.01,0.52,83.86,11959.45,109.02
2407906,2276,0.06,56.74,99.62,76.88,39.57,95.98,77.89,233.92,9.78,37.98,24.5,4.91,1097,28.21,0.48,82.12,15689.24,31.63
2408003,264577,0.15,91.31,85.11,91.56,53.67,99.29,95.88,824.3,9.97,12.81,48.61,11.84,122145,19.21,0.52,87.88,26570.03,126.03
2408102,751300,-0.56,100,71.29,98.29,45.29,99.83,99.34,1562.95,9.85,10.5,56.58,16.72,405162,15.39,0.61,89.9,26972.28,4488.03
2408201,31942,2.49,39.44,98.33,63.89,4.58,99.36,92.88,239.46,9.56,34.43,28.35,6.49,9295,24.44,0.53,84.18,16794.8,103.8
2408300,34269,-0.29,68.7,98.85,81.38,39.69,93.52,86.28,287.34,9.07,35.8,34.98,4.91,13287,21.87,0.52,85.64,14925.2,123.42
2408409,3905,-0.79,75.44,99.79,87.21,13.72,97.86,80.84,247.23,9.77,32.31,26.32,7.4,1355,35.03,0.48,78.59,11234.48,27.66
2408508,4913,0.37,69.33,98.53,74.18,57.8,99.49,74.97,334.62,8.67,22.67,35.71,6.92,1707,21.79,0.43,85.68,12820.35,19.4
2408607,3934,-0.04,20.77,100,47.88,3.63,92.2,84.71,163.53,9.27,43.95,21.6,3.72,1248,23.89,0.49,84.48,10221.39,48.34
2408706,3579,-0.63,86.42,99.76,78.32,30.32,95.44,88.59,278.98,9.71,29.79,31.83,4.65,1445,34.68,0.46,78.77,14806.41,9.34
2408805,4801,0.03,64.75,98.86,73.19,44.71,98.32,79.29,199.69,8.94,47.58,26.92,7.37,1515,35,0.52,78.61,114234.25,20.78
2408904,21499,0.46,83.93,97.82,81.84,74.43,98.75,92.6,390.06,10.3,17.84,35.42,6.56,9030,19.71,0.45,86.89,17071.27,41.87
2408953,10351,0.24,37.26,99.1,90.22,2.4,98.75,90.44,129.34,9.99,46.86,18.28,2.28,3694,31.02,0.52,80.63,16932.1,68.51
2409100,10896,-0.15,60.86,99.55,78.48,53.79,96.97,90.93,101.76,9.24,41.09,21.88,4.89,4707,26.19,0.51,83.21,11145.41,258.59
2409209,3115,0.61,41.14,99.91,55.15,2.04,92.29,89.14,156.21,9.62,32.8,26.76,6.78,951,29.2,0.41,81.59,14813.47,75.58
2409308,11007,-0.69,84.91,98.78,67.62,16.1,97.42,86.9,310.86,9.65,32.52,34.21,8.71,4277,25.32,0.52,83.69,12511.75,34.49
2409332,4847,0.15,64.07,99.14,63.31,6.75,99.33,79.69,109.48,9.49,36.95,26.7,5.92,1709,23.4,0.45,84.76,13716.38,22.07
2409407,30479,0.79,92.09,89.8,89.11,48.77,98.76,95.5,699.66,10.15,19.54,40.48,13.55,11854,19.53,0.54,87,23028.8,117.25
2409506,3618,0.23,32.97,99.63,72.46,0.82,96.89,95.43,254.06,8.61,47.63,21.1,5.76,1124,24.52,0.48,84.13,92723.55,16.36
2409605,2441,-0.49,38.22,99.87,40.64,1.67,81.15,47.95,187.39,9.35,52.53,25,2.57,810,28.33,0.56,82.05,14934.93,8.27
2409704,6242,-1.15,57.45,99.9,61.43,40.46,98.21,76.26,171.17,8.94,35.73,27.19,3.1,2289,21.9,0.52,85.62,12137.15,6.55
2409803,13824,-0.17,51.35,99.4,89.9,35.52,95.77,83.39,176.93,9.5,40.74,21.17,3.65,5037,31.06,0.51,80.61,11667.15,71.74
2409902,12278,-0.75,78.72,97.65,88.25,63.39,99.36,98.74,233.21,9.06,25.5,30.96,7.32,5086,28.1,0.55,82.17,49152.82,29.29
2410009,2965,-1.26,73.36,99.81,87.08,52.92,97.89,93.3,175.52,9.26,35.11,33.25,5.74,1054,23.7,0.47,84.59,10725.5,35.86
2410108,12390,-0.98,53.17,99.69,87.74,14.81,99.01,71.65,107.74,9.1,44.06,30.3,5.22,4159,25.75,0.56,83.45,8427.81,53.78
2410207,7601,0.31,52.5,97.51,59.91,0.6,94.64,61.7,253.79,9.69,36.04,31.24,5.89,3035,27.96,0.52,82.25,9936.33,69.07
2410256,5228,-0.4,58.02,99.77,47.61,2.13,96.6,88.83,118.32,9.53,47.11,18.83,4.32,2209,32.36,0.55,79.94,22630.26,14.47
2410306,10125,1.02,60.6,99.75,89.84,31.04,96.98,83.36,156.09,8.81,44.94,23.97,6.4,3442,36.45,0.56,77.89,10267.49,46.54
2410405,9362,0.88,35.57,99.5,41.69,2.84,98.55,60.79,113.55,8.75,54.16,25.59,6.79,2417,24.2,0.53,84.31,17244.83,18.56
2410504,5432,1.23,57.74,97.92,35.66,1.54,96.97,88.93,283.58,9.91,29.99,36.52,7.32,1605,31.18,0.45,80.55,10327.88,69.44
2410603,2934,-0.36,63.11,99.72,64.11,0.37,99.44,68.41,239.2,10.88,34.67,32.16,7.65,1387,21.75,0.49,85.7,13519.41,29.32
2410702,2701,-1.31,84.49,100,88.09,43.99,97.64,92.27,151.37,8.52,39.06,20.28,4.18,1436,28.55,0.47,81.93,10281.68,21.23
2410801,4127,-0.06,41.15,99.93,27.94,7.78,98.19,52.95,279.07,9.23,42.55,25.9,6.22,1414,23.89,0.5,84.48,10375.2,32.22
2410900,7389,0.37,61.44,99.4,80.09,52.07,99.74,92.75,165.96,8.43,44.06,30.49,5.95,2585,25.52,0.54,83.58,23123.68,28.11
2411007,4242,-0.34,84.52,99.47,92.56,59.88,99.87,92.69,228.81,9.58,38.54,30.17,8.29,1733,27.08,0.46,82.72,13281.03,27.4
2411056,5382,3.2,76.89,97.34,39.28,3.53,99.95,99.08,341.9,9.61,25.79,22.19,2.94,1584,25.16,0.55,83.78,27563.89,31.78
2411106,3206,-0.95,48.29,100,78.99,1.19,99.91,64.13,134.96,9.54,45.02,25.01,5.77,1367,23.2,0.51,84.87,35372.02,25.48
2411205,37313,0.35,85.2,96.74,87.53,79.65,96.82,84.75,399.87,9.73,34.56,34.97,8.12,14981,26.56,0.52,83.01,15362.76,59.76
2411403,12456,-0.53,49.93,99.51,66.4,47.61,96,60.63,172.54,8.92,43.45,23.74,3.62,5287,25.41,0.55,83.64,12452.57,8.76
2411429,2696,0.54,65.44,99.24,56.57,69.6,99.89,89.79,323.3,8.92,24.2,25.68,2.96,1280,25.41,0.41,83.64,13469.57,14.31
2411502,22177,-0.01,64.28,99.12,59.54,28.71,91.54,88.33,213.02,9.29,38.2,29.95,3.58,8818,22.82,0.57,85.09,12387.88,73.66
2411601,3304,0.88,34.89,99.62,72.37,2.49,91.97,81.07,267.04,7.89,49.87,19.57,4.11,949,26.71,0.54,82.92,204407.46,11.44
2411700,3792,-0.24,48.25,99.54,69.42,59.07,88.8,68.65,120.22,9.17,47.25,34.76,5.45,1127,26.18,0.49,83.22,10047.06,19.87
2411809,3492,0.22,67.54,99.11,85.35,71.66,98.39,77.05,343.41,9.45,24.88,27.26,6.44,1162,28.71,0.44,81.85,17636.59,8.63
2411908,4161,0.6,76.1,99.93,83.04,3.11,96.22,89.12,229.55,9.25,25.45,30.27,7.92,1653,23.36,0.41,84.78,12718.54,55.05
2412005,115838,2.32,84.52,83.08,95.93,33.45,99.64,98.12,293.53,9.18,18.83,38.11,4.05,38031,15.72,0.44,89.3,18157.09,463.72
2412104,5956,0.05,80.31,96.32,85.9,46.5,99.34,89.32,396.63,9.73,24.26,35.42,7.64,2547,23.42,0.47,84.75,13596.91,21.5
2412203,47286,1.47,45.84,98.11,55.92,5.35,97.75,89.24,268.84,9.01,37.28,28.53,6.32,14491,29.12,0.55,81.63,23357.8,163.06
2412302,11121,-0.87,83.13,98.39,89.35,28.91,99.09,89.75,187.91,9.45,39.43,27.23,5.32,4441,21.7,0.5,85.73,9696.34,32.6
2412401,4558,0.62,78.04,97.15,57.05,64.36,96.05,89.52,358.87,10.01,16.28,38.56,7.5,1898,17.68,0.43,88.1,17856.69,26.12
2412500,23537,0.68,65.44,92.35,37.82,7.29,96.53,83.96,297.86,10.27,38.55,27.45,8.52,8633,29.78,0.53,81.64,13440.83,141.59
2412559,10221,0.8,47.65,98.72,69.16,35.05,95.26,60.16,231.54,8.79,42.01,28.31,8.17,3666,21.55,0.51,85.82,47183.26,23.69
2412609,16786,0.48,72.39,97.87,86.84,55.9,98.09,92.39,245.77,9.19,32.43,33.2,5.55,6502,29.86,0.48,81.24,12966.47,69.82
2412708,5776,-0.64,56.04,99.74,78.08,6.6,97.77,75.48,197.79,8.96,39.67,28.93,5.19,1984,23.27,0.52,86.48,9475.4,29.58
2412807,7711,-0.42,68.28,100,82.52,57.83,95.68,80.29,178.96,10.07,33.38,27.4,6.35,2862,22.12,0.52,85.49,10836.58,16.44
2412906,9972,-0.68,54.87,99.21,68.83,26.65,90.49,62.73,181.8,8.94,36.86,23.08,4.48,4144,24.89,0.49,83.93,10114.52,11.56
2413003,6310,0.38,62.46,99.55,85.23,61.89,99.64,70.95,277.6,9.24,29.46,33.37,7.61,2058,22.12,0.52,85.49,11877.99,31.9
2413102,5965,0.6,42.98,99.56,93.28,4.56,99.22,72.78,142.83,9.53,48.58,29.15,5.59,1893,28.27,0.5,82.08,9806.43,39.15
2413201,4065,0.29,98.9,99.52,86.09,2,99.84,96.8,166.33,7.72,39.67,29.28,4.58,1228,29.03,0.43,81.68,25731.61,155.75
2413300,5703,-0.06,56.8,98.7,78.07,5.75,93.16,83.57,172.41,9,43.8,26.54,5.2,2277,30.44,0.53,80.94,10003.6,59.02
2413359,13091,2.03,26.23,99.1,57.66,0.5,99.43,84.57,196.79,9.19,33.57,25.02,3.39,4653,24.52,0.5,84.13,70243.25,21.11
2413409,7597,-0.19,64.31,96.33,74.31,70.6,97.57,74.15,216.32,8.47,27.78,25.26,4.56,3096,22.01,0.42,85.55,14666.95,13.51
2413508,6436,-0.19,32.23,99.78,67.13,3.16,91.22,66.99,163.35,10.2,44.27,24.23,4.11,2553,27.33,0.52,82.59,11732.81,33.29
2413557,4659,0.22,52.95,98.57,81.74,0.3,98.45,74.6,185.47,9.42,38.39,27.79,5.55,1515,22.86,0.5,85.07,10303.67,38.07
2413607,5487,-0.39,36.82,99.45,88.5,9.68,99.04,89.36,642.26,9.41,40.01,29.1,7.58,2205,33.21,0.52,79.51,36201.68,34.76
2413706,4654,-0.63,47.61,99.82,73.1,29.47,94.14,70.11,109.93,9.74,44.04,26.17,6.33,1565,34.38,0.46,78.92,9604.36,21.8
2413805,2338,0.08,81.44,99.27,83.74,24.15,95.63,88.11,226.51,10.36,37.62,28.56,5.18,838,21.24,0.48,86,12460.84,18.84
2413904,11422,-0.3,34.5,99.7,66.79,16.83,97.36,62.61,113.45,8.41,41.08,22.48,3.33,4241,23.55,0.45,84.68,12603.48,32.37
